Name,Platform,Year,Genre,Publisher,Global_Sales,Total_Regional_Sales,Sales_Diff
Harvest Moon: Magical Melody,Wii,2008.0,Simulation,Rising Star Games,0.31,0.31999999999999995,-0.009999999999999953
Harry Potter and the Sorcerer's Stone,PS2,2003.0,Action,Electronic Arts,0.28,0.29,-0.009999999999999953
Juiced 2: Hot Import Nights,PS2,2007.0,Racing,THQ,0.39,0.39999999999999997,-0.009999999999999953
Bust-A-Move Universe,3DS,2011.0,Puzzle,Square Enix,0.31,0.31999999999999995,-0.009999999999999953
Dragon Ball: XenoVerse,XOne,2015.0,Fighting,Namco Bandai Games,0.31,0.31999999999999995,-0.009999999999999953
Backyard Wrestling 2: There Goes the Neighborhood,PS2,2004.0,Fighting,Eidos Interactive,0.28,0.29,-0.009999999999999953
The Sims 2: Pets,Wii,2007.0,Simulation,Electronic Arts,0.48,0.48999999999999994,-0.009999999999999953
Rocksmith 2014,XOne,2014.0,Misc,Ubisoft,0.4,0.41,-0.009999999999999953
NiGHTS: Journey of Dreams,Wii,2007.0,Platform,Sega,0.42,0.42999999999999994,-0.009999999999999953
Mission: Impossible - Operation Surma,PS2,2003.0,Platform,Atari,0.28,0.29,-0.009999999999999953
NFL Blitz 20-02,PS2,2002.0,Sports,Midway Games,0.28,0.29,-0.009999999999999953
Soul Nomad & the World Eaters,PS2,2007.0,Role-Playing,Tecmo Koei,0.28,0.29,-0.009999999999999953
Bass Strike,PS2,2001.0,Sports,THQ,0.28,0.29,-0.009999999999999953
NHL Hitz 20-03,PS2,2002.0,Sports,Midway Games,0.28,0.29,-0.009999999999999953
Danganronpa Another Episode: Ultra Despair Girls,PSV,2014.0,Action,Nippon Ichi Software,0.28,0.29,-0.009999999999999953
Real Pool,PS2,2000.0,Sports,Midas Interactive Entertainment,0.28,0.29,-0.009999999999999953
Deer Hunter,PS2,2003.0,Sports,Atari,0.28,0.29,-0.009999999999999953
Syphon Filter: Dark Mirror,PS2,2007.0,Shooter,Sony Computer Entertainment,0.28,0.29,-0.009999999999999953
Tak and the Guardians of Gross,PS2,2008.0,Action,THQ,0.28,0.29,-0.009999999999999953
Summer Heat Beach Volleyball,PS2,2003.0,Sports,Acclaim Entertainment,0.28,0.29,-0.009999999999999953
NCAA Basketball 09,PS2,2008.0,Sports,Electronic Arts,0.28,0.29,-0.009999999999999953
Myst III: Exile,PS2,2002.0,Adventure,Ubisoft,0.28,0.29,-0.009999999999999953
Cabela's Trophy Bucks,PS2,2007.0,Sports,Activision Value,0.27,0.27999999999999997,-0.009999999999999953
Disgaea 5: Alliance of Vengeance,PS4,2015.0,Role-Playing,Nippon Ichi Software,0.27,0.27999999999999997,-0.009999999999999953
Dead to Rights: Retribution,PS3,2010.0,Shooter,Namco Bandai Games,0.28,0.29,-0.009999999999999953
Wild ARMs 5,PS2,2006.0,Role-Playing,505 Games,0.28,0.29,-0.009999999999999953
Super Monkey Ball: Step & Roll,Wii,2010.0,Action,Sega,0.4,0.41,-0.009999999999999953
Monster 4x4: Masters of Metal,PS2,2003.0,Racing,Ubisoft,0.28,0.29,-0.009999999999999953
One Piece: Burning Blood,PS4,2016.0,Fighting,Namco Bandai Games,0.28,0.29,-0.009999999999999953
Kingdom Under Fire: Circle of Doom,X360,2007.0,Role-Playing,Microsoft Game Studios,0.37,0.37999999999999995,-0.009999999999999953
"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",PS3,2007.0,Action,Activision,0.4,0.41,-0.009999999999999953
SingStar Country,PS2,2008.0,Misc,Sony Computer Entertainment,0.28,0.29,-0.009999999999999953
Tony Hawk: Shred,PS3,2010.0,Sports,Activision,0.28,0.29,-0.009999999999999953
R: Racing Evolution,PS2,2003.0,Racing,Namco Bandai Games,0.28,0.29,-0.009999999999999953
Risk: Global Domination,PS2,2003.0,Strategy,Atari,0.38,0.38999999999999996,-0.009999999999999953
Pinball Hall of Fame: The Williams Collection,Wii,2008.0,Misc,System 3 Arcade Software,0.48,0.48999999999999994,-0.009999999999999953
Ben 10 Ultimate Alien: Cosmic Destruction,DS,2010.0,Platform,D3Publisher,0.32,0.32999999999999996,-0.009999999999999953
Hatsune Miku: Project Diva F 2nd,PSV,2014.0,Misc,Sega,0.4,0.41,-0.009999999999999953
Wall-E,PS3,2008.0,Platform,THQ,0.4,0.41,-0.009999999999999953
Dead to Rights II,PS2,2005.0,Shooter,Electronic Arts,0.2,0.21,-0.009999999999999981
Camping Mama: Outdoor Adventures,DS,2011.0,Simulation,505 Games,0.2,0.21,-0.009999999999999981
State of Decay,XOne,2015.0,Strategy,Microsoft Game Studios,0.2,0.21,-0.009999999999999981
ESPN MLB Baseball,PS2,2004.0,Sports,Sega,0.2,0.21,-0.009999999999999981
XCOM 2,PC,2016.0,Strategy,Take-Two Interactive,0.2,0.21,-0.009999999999999981
Rock Band 3,DS,2010.0,Misc,MTV Games,0.1,0.10999999999999999,-0.009999999999999981
My Dress-Up,DS,2008.0,Misc,Oxygen Interactive,0.07,0.07999999999999999,-0.009999999999999981
Marvel: Ultimate Alliance 2,DS,2009.0,Role-Playing,Activision,0.2,0.21,-0.009999999999999981
Pitfall: The Lost Expedition,PS2,2004.0,Platform,Activision,0.2,0.21,-0.009999999999999981
Dragon Ball: Revenge of King Piccolo,Wii,2009.0,Action,Namco Bandai Games,0.2,0.21,-0.009999999999999981
Saturday Night Speedway,PS2,2004.0,Racing,Play It,0.2,0.21,-0.009999999999999981
Big League Sports,Wii,2008.0,Sports,Activision,0.1,0.10999999999999999,-0.009999999999999981
MLB 10: The Show,PSP,2010.0,Sports,Sony Computer Entertainment,0.2,0.21,-0.009999999999999981
Arcana Heart 3,PS3,2011.0,Fighting,PQube,0.2,0.21,-0.009999999999999981
Buzz! The Schools Quiz,PS2,2008.0,Misc,Sony Computer Entertainment,0.2,0.21,-0.009999999999999981
Backyard NFL Football 2006,PS2,2005.0,Sports,Atari,0.2,0.21,-0.009999999999999981
Capcom Fighting Evolution,PS2,2004.0,Fighting,Capcom,0.2,0.21,-0.009999999999999981
NBA Live 15,XOne,2014.0,Sports,Electronic Arts,0.2,0.21,-0.009999999999999981
Dark Messiah of Might and Magic Elements,X360,2008.0,Role-Playing,Ubisoft,0.2,0.21,-0.009999999999999981
"Warhammer 40,000: Space Marine",PC,2011.0,Shooter,THQ,0.2,0.21,-0.009999999999999981
The Bible Game,PS2,2005.0,Misc,Crave Entertainment,0.2,0.21,-0.009999999999999981
Fairy Fencer F,PS3,2013.0,Role-Playing,Nippon Ichi Software,0.2,0.21,-0.009999999999999981
World Championship Cards,PSP,2008.0,Misc,Crave Entertainment,0.2,0.21,-0.009999999999999981
Atelier Shallie: Alchemists of the Dusk Sea,PS3,2014.0,Role-Playing,Tecmo Koei,0.2,0.21,-0.009999999999999981
PBR: Out of the Chute,PS2,2008.0,Sports,Crave Entertainment,0.2,0.21,-0.009999999999999981
The King of Fighters Collection: The Orochi Saga,PS2,2006.0,Fighting,Ignition Entertainment,0.2,0.21,-0.009999999999999981
Attack on Titan (KOEI),PS4,2016.0,Action,Tecmo Koei,0.2,0.21,-0.009999999999999981
Battle of Giants: Dinosaurs Strike,Wii,2010.0,Strategy,Ubisoft,0.2,0.21,-0.009999999999999981
Two Worlds II,PC,2011.0,Role-Playing,Unknown,0.2,0.21,-0.009999999999999981
DarkStar One: Broken Alliance,X360,2010.0,Simulation,Kalypso Media,0.2,0.21,-0.009999999999999981
NBA 2K6,X360,2005.0,Action,Take-Two Interactive,0.23,0.24,-0.009999999999999981
Winter Sports 2: The Next Challenge,X360,2008.0,Sports,RTL,0.07,0.07999999999999999,-0.009999999999999981
Damnation,X360,2009.0,Shooter,Codemasters,0.07,0.07999999999999999,-0.009999999999999981
Total War: Attila,PC,2015.0,Strategy,Sega,0.23,0.24,-0.009999999999999981
SingStar Pop Edition,PS3,2009.0,Misc,Sony Computer Entertainment,0.23,0.24,-0.009999999999999981
M&M's Kart Racing,Wii,2007.0,Racing,Zoo Digital Publishing,0.23,0.24,-0.009999999999999981
Rock Band Track Pack: Classic Rock,Wii,2009.0,Misc,MTV Games,0.23,0.24,-0.009999999999999981
Looney Tunes: Acme Arsenal,Wii,2007.0,Action,Warner Bros. Interactive Entertainment,0.23,0.24,-0.009999999999999981
Star Trek: The Game,X360,2013.0,Action,Namco Bandai Games,0.22,0.22999999999999998,-0.009999999999999981
Star Wars Jedi Knight II: Jedi Outcast,GC,2002.0,Shooter,Activision,0.23,0.24,-0.009999999999999981
Yu-Gi-Oh! GX: Spirit Caller (American Sales),DS,2006.0,Misc,Konami Digital Entertainment,0.22,0.22999999999999998,-0.009999999999999981
Tom Clancy's Splinter Cell,GC,2003.0,Action,Ubisoft,0.23,0.24,-0.009999999999999981
Pitfall: The Big Adventure,Wii,2008.0,Adventure,Activision,0.23,0.24,-0.009999999999999981
Harry Potter and the Goblet of Fire,XB,2005.0,Action,Electronic Arts,0.23,0.24,-0.009999999999999981
Tiger Woods PGA Tour 2003,GC,2002.0,Sports,Electronic Arts,0.23,0.24,-0.009999999999999981
Rock Band Country Track Pack,X360,2009.0,Misc,MTV Games,0.23,0.24,-0.009999999999999981
Tony Hawk's Proving Ground,DS,2007.0,Sports,Activision,0.23,0.24,-0.009999999999999981
Puss in Boots,X360,2011.0,Action,THQ,0.23,0.24,-0.009999999999999981
Perfect Weapon,PS,1996.0,Action,American Softworks,0.23,0.24,-0.009999999999999981
Colony Wars: Vengeance,PS,1998.0,Simulation,Psygnosis,0.23,0.24,-0.009999999999999981
Gundam Battle Assault,PS,1998.0,Fighting,Namco Bandai Games,0.23,0.24,-0.009999999999999981
NHL FaceOff 2001,PS,2000.0,Sports,Sony Computer Entertainment,0.23,0.24,-0.009999999999999981
Tom Clancy's Rainbow Six: Rogue Spear,PS,2001.0,Shooter,Ubisoft,0.23,0.24,-0.009999999999999981
Hotel for Dogs,DS,2008.0,Simulation,505 Games,0.23,0.24,-0.009999999999999981
Madden NFL 12,PSP,2011.0,Sports,Electronic Arts,0.22,0.22999999999999998,-0.009999999999999981
Rocket Power: Beach Bandits,GC,2002.0,Platform,THQ,0.23,0.24,-0.009999999999999981
The Legend of Heroes: Trails of Cold Steel,PS3,2013.0,Role-Playing,Nippon Ichi Software,0.22,0.22999999999999998,-0.009999999999999981
Kengo: Legend of The 9,X360,2006.0,Fighting,Majesco Entertainment,0.07,0.07999999999999999,-0.009999999999999981
Ant Nation,DS,2009.0,Simulation,Konami Digital Entertainment,0.07,0.07999999999999999,-0.009999999999999981
Monster Jam: Path of Destruction,PS3,2010.0,Racing,Activision,0.24,0.24999999999999997,-0.009999999999999981
Front Mission Evolved,X360,2010.0,Shooter,Square Enix,0.2,0.21,-0.009999999999999981
Harry Potter and the Goblet of Fire,DS,2005.0,Action,Electronic Arts,0.24,0.24999999999999997,-0.009999999999999981
F1 2015,XOne,2015.0,Racing,Codemasters,0.24,0.24999999999999997,-0.009999999999999981
Ninja Gaiden: Dragon Sword,DS,2008.0,Action,Tecmo Koei,0.22,0.22999999999999998,-0.009999999999999981
Rock Band Track Pack Volume 2,Wii,2008.0,Misc,MTV Games,0.24,0.24999999999999997,-0.009999999999999981
X-Men: Destiny,X360,2011.0,Action,Activision,0.24,0.24999999999999997,-0.009999999999999981
Chibi-Robo! Zip Lash,3DS,2015.0,Platform,Nintendo,0.24,0.24999999999999997,-0.009999999999999981
Star Wars: The Force Unleashed II,DS,2010.0,Action,LucasArts,0.23,0.24,-0.009999999999999981
Naruto: Path of the Ninja 2,DS,2006.0,Role-Playing,Takara Tomy,0.23,0.24,-0.009999999999999981
Wizards of Waverly Place: Spellbound,DS,2010.0,Misc,Disney Interactive Studios,0.23,0.24,-0.009999999999999981
Street Fighter EX2 Plus,PS,1998.0,Fighting,Virgin Interactive,0.23,0.24,-0.009999999999999981
Big Family Games,Wii,2009.0,Misc,THQ,0.23,0.24,-0.009999999999999981
Hot Wheels: Beat That!,DS,2007.0,Racing,Activision,0.23,0.24,-0.009999999999999981
NASCAR Thunder 2004,XB,2003.0,Racing,Electronic Arts,0.23,0.24,-0.009999999999999981
A Boy and His Blob,Wii,2009.0,Platform,Majesco Entertainment,0.22,0.22999999999999998,-0.009999999999999981
Buffy the Vampire Slayer,XB,2002.0,Action,Electronic Arts,0.23,0.24,-0.009999999999999981
Petz Rescue: Endangered Paradise,DS,2008.0,Adventure,Ubisoft,0.22,0.22999999999999998,-0.009999999999999981
Angry Birds Star Wars,PS4,2013.0,Strategy,Activision,0.2,0.21,-0.009999999999999981
Planet 51,Wii,2009.0,Action,Sega,0.2,0.21,-0.009999999999999981
Universe at War: Earth Assault,X360,2008.0,Action,Sega,0.1,0.10999999999999999,-0.009999999999999981
de Blob 2,Wii,2011.0,Platform,THQ,0.18,0.18999999999999997,-0.009999999999999981
Broken Sword: Shadows of the Templars - The Director's Cut,DS,2009.0,Adventure,Ubisoft,0.17,0.18,-0.009999999999999981
Army Men: Sarge's Heroes 2,PS2,2001.0,Shooter,Midas Interactive Entertainment,0.17,0.18,-0.009999999999999981
Wild ARMs 4,PS2,2005.0,Role-Playing,505 Games,0.14,0.15,-0.009999999999999981
EyeToy: Kinetic,PS2,2005.0,Sports,Sony Computer Entertainment,0.17,0.18,-0.009999999999999981
Ashes Cricket 2009,PS3,2009.0,Sports,Codemasters,0.17,0.18,-0.009999999999999981
The Suffering: Ties That Bind,PS2,2005.0,Action,Midway Games,0.17,0.18,-0.009999999999999981
Dying Light,PC,2015.0,Action,Warner Bros. Interactive Entertainment,0.18,0.18999999999999997,-0.009999999999999981
Jewel Match,DS,2010.0,Puzzle,PlayV,0.18,0.18999999999999997,-0.009999999999999981
Prince of Persia: The Fallen King,DS,2008.0,Action,Ubisoft,0.07,0.07999999999999999,-0.009999999999999981
Alone in the Dark,Wii,2008.0,Adventure,Atari,0.18,0.18999999999999997,-0.009999999999999981
G.I. Joe: The Rise of Cobra,PSP,2009.0,Action,Electronic Arts,0.14,0.15,-0.009999999999999981
Mark Davis Pro Bass Challenge,PS2,2002.0,Sports,Natsume,0.17,0.18,-0.009999999999999981
Cloudy With a Chance of Meatballs,PS3,2009.0,Platform,Ubisoft,0.1,0.10999999999999999,-0.009999999999999981
Family Party: 30 Great Games,Wii,2008.0,Misc,D3Publisher,0.1,0.10999999999999999,-0.009999999999999981
Pure Futbol,X360,2010.0,Sports,Ubisoft,0.18,0.18999999999999997,-0.009999999999999981
Exit DS,DS,2008.0,Puzzle,Square Enix,0.1,0.10999999999999999,-0.009999999999999981
Hello Kitty: Birthday Adventures,DS,2010.0,Adventure,Namco Bandai Games,0.18,0.18999999999999997,-0.009999999999999981
ArmA II,PC,2009.0,Shooter,505 Games,0.14,0.15,-0.009999999999999981
Yu-Gi-Oh! 5D's Wheelie Breakers,Wii,2009.0,Racing,Konami Digital Entertainment,0.1,0.10999999999999999,-0.009999999999999981
Warriors: Legends of Troy,PS3,2011.0,Action,Tecmo Koei,0.19,0.19999999999999998,-0.009999999999999981
Fighter Within,XOne,2013.0,Fighting,Ubisoft,0.19,0.19999999999999998,-0.009999999999999981
Ford Racing Off Road,PSP,2008.0,Racing,Xplosiv,0.14,0.15,-0.009999999999999981
SEGA Bass Fishing Duel,PS2,2002.0,Sports,Sega,0.17,0.18,-0.009999999999999981
Warriors of Might and Magic,PS2,2001.0,Adventure,3DO,0.17,0.18,-0.009999999999999981
Binary Domain,X360,2012.0,Action,Sega,0.19,0.19999999999999998,-0.009999999999999981
Arcana Heart,PS2,2007.0,Fighting,AQ Interactive,0.16,0.16999999999999998,-0.009999999999999981
Dungeon Siege: Throne of Agony,PSP,2006.0,Role-Playing,Take-Two Interactive,0.16,0.16999999999999998,-0.009999999999999981
Fantastic Four: Rise of the Silver Surfer,PS3,2007.0,Action,Take-Two Interactive,0.15,0.15999999999999998,-0.009999999999999981
NBA Street Homecourt,PS3,2007.0,Sports,Electronic Arts,0.15,0.15999999999999998,-0.009999999999999981
Marble Saga: Kororinpa,Wii,2009.0,Puzzle,Konami Digital Entertainment,0.17,0.18,-0.009999999999999981
Shadow Hearts: From The New World,PS2,2005.0,Role-Playing,Ghostlight,0.14,0.15,-0.009999999999999981
Mega Man Powered Up,PSP,2006.0,Platform,Capcom,0.14,0.15,-0.009999999999999981
CSI: 3 Dimensions of Murder,PS2,2007.0,Adventure,Ubisoft,0.14,0.15,-0.009999999999999981
Barbarian,PS2,2002.0,Fighting,Titus,0.14,0.15,-0.009999999999999981
QuickSpot,DS,2006.0,Misc,Namco Bandai Games,0.14,0.15,-0.009999999999999981
MotoGP 09/10,X360,2010.0,Racing,Capcom,0.17,0.18,-0.009999999999999981
Transformer: Rise of the Dark Spark,X360,2014.0,Action,Activision,0.17,0.18,-0.009999999999999981
The Chronicles of Narnia: Prince Caspian,PS3,2008.0,Action,Disney Interactive Studios,0.17,0.18,-0.009999999999999981
Deception IV: Blood Ties,PSV,2014.0,Action,Tecmo Koei,0.14,0.15,-0.009999999999999981
Jurassic: The Hunted,PS2,2009.0,Shooter,Activision,0.14,0.15,-0.009999999999999981
Professor Heinz Wolff's Gravity,Wii,2008.0,Puzzle,Deep Silver,0.17,0.18,-0.009999999999999981
Power Rangers: Super Legends,PS2,2007.0,Action,Disney Interactive Studios,0.14,0.15,-0.009999999999999981
Fatal Frame,PS2,2001.0,Action,Wanadoo,0.14,0.15,-0.009999999999999981
Adrenalin Misfits,X360,2010.0,Racing,Konami Digital Entertainment,0.14,0.15,-0.009999999999999981
FaceBreaker,PS3,2008.0,Fighting,Electronic Arts,0.17,0.18,-0.009999999999999981
Dungeon Siege III,PC,2011.0,Role-Playing,Square Enix,0.17,0.18,-0.009999999999999981
Lost in Blue 3,DS,2007.0,Adventure,Konami Digital Entertainment,0.17,0.18,-0.009999999999999981
Project Spark,XOne,2014.0,Misc,Microsoft Game Studios,0.17,0.18,-0.009999999999999981
SpongeBob SquigglePants 3D,3DS,2011.0,Misc,THQ,0.19,0.19999999999999998,-0.009999999999999981
Ar Nosurge: Ode to an Unborn Star,PS3,2014.0,Role-Playing,Tecmo Koei,0.16,0.16999999999999998,-0.009999999999999981
Peppa Pig: Fun and Games,Wii,2010.0,Misc,Ubisoft,0.13,0.13999999999999999,-0.009999999999999981
Lord of the Rings: Tactics,PSP,2005.0,Strategy,Electronic Arts,0.14,0.15,-0.009999999999999981
Playboy: The Mansion,PS2,2005.0,Simulation,Ubisoft,0.2,0.21,-0.009999999999999981
Fallout 3 Game Add-On Pack: The Pitt and Operation: Anchorage,X360,2009.0,Role-Playing,Bethesda Softworks,0.1,0.10999999999999999,-0.009999999999999981
The BIGS 2,PS2,2009.0,Sports,Take-Two Interactive,0.2,0.21,-0.009999999999999981
Cabela's Big Game Hunter (2008),PS2,2007.0,Sports,Activision Value,0.2,0.21,-0.009999999999999981
Under Night In-Birth,PS3,2014.0,Fighting,Nippon Ichi Software,0.13,0.13999999999999999,-0.009999999999999981
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,PS2,2005.0,Action,Konami Digital Entertainment,0.2,0.21,-0.009999999999999981
Anno 1701: Dawn of Discovery,DS,2007.0,Simulation,Touchstone,0.14,0.15,-0.009999999999999981
Ford Racing Off Road,PS2,2008.0,Racing,Xplosiv,0.2,0.21,-0.009999999999999981
Gladius,PS2,2003.0,Strategy,Activision,0.2,0.21,-0.009999999999999981
Euro Truck Simulator 2,PC,2012.0,Action,SCS Software,0.13,0.13999999999999999,-0.009999999999999981
Taiko Drum Master,PS2,2004.0,Misc,Namco Bandai Games,0.2,0.21,-0.009999999999999981
Looney Tunes: Space Race,PS2,2002.0,Racing,Infogrames,0.2,0.21,-0.009999999999999981
Sleeping Dogs,XOne,2014.0,Action,Square Enix,0.2,0.21,-0.009999999999999981
Forgotten Realms: Demon Stone,PS2,2004.0,Action,Atari,0.2,0.21,-0.009999999999999981
Scene It? Twilight,DS,2010.0,Misc,Konami Digital Entertainment,0.19,0.19999999999999998,-0.009999999999999981
UFC Personal Trainer: The Ultimate Fitness System,PS3,2011.0,Sports,THQ,0.2,0.21,-0.009999999999999981
Enchanted Arms,X360,2006.0,Role-Playing,Ubisoft,0.19,0.19999999999999998,-0.009999999999999981
Reality Fighters,PSV,2012.0,Fighting,Sony Computer Entertainment,0.14,0.15,-0.009999999999999981
NCAA Final Four 2004,PS2,2003.0,Sports,Sony Computer Entertainment,0.2,0.21,-0.009999999999999981
The Rise of the Argonauts,PS3,2008.0,Role-Playing,Codemasters,0.19,0.19999999999999998,-0.009999999999999981
CSI: Unsolved!,DS,2010.0,Adventure,Ubisoft,0.2,0.21,-0.009999999999999981
Silent Hill HD Collection,X360,2012.0,Action,Konami Digital Entertainment,0.19,0.19999999999999998,-0.009999999999999981
Saints Row IV,XOne,2015.0,Action,Deep Silver,0.2,0.21,-0.009999999999999981
Rock Band Track Pack: Classic Rock,PS2,2009.0,Misc,MTV Games,0.2,0.21,-0.009999999999999981
Need for Speed: The Run,3DS,2011.0,Action,Electronic Arts,0.19,0.19999999999999998,-0.009999999999999981
Shrek: Forever After,PS3,2010.0,Platform,Activision,0.19,0.19999999999999998,-0.009999999999999981
Tomb Raider: Underworld,DS,2008.0,Action,Eidos Interactive,0.2,0.21,-0.009999999999999981
DanceMasters,X360,2010.0,Misc,Konami Digital Entertainment,0.19,0.19999999999999998,-0.009999999999999981
Ninja Gaiden 3,WiiU,2012.0,Action,Nintendo,0.19,0.19999999999999998,-0.009999999999999981
Broken Sword 5: The Serpent's Curse,PS4,2015.0,Adventure,Revolution Software,0.06,0.06999999999999999,-0.009999999999999995
Driver: Renegade,3DS,2011.0,Racing,Ubisoft,0.09,0.09999999999999999,-0.009999999999999995
And1 Streetball,XB,2006.0,Action,Ubisoft,0.07,0.08,-0.009999999999999995
Santa Claus Is Comin' to Town!,DS,2011.0,Puzzle,Crave Entertainment,0.07,0.08,-0.009999999999999995
Let's Play Garden,DS,2010.0,Simulation,Deep Silver,0.11,0.12,-0.009999999999999995
Mugen Souls Z,PS3,2013.0,Role-Playing,Nippon Ichi Software,0.07,0.08,-0.009999999999999995
Brain Quest: Grades 5 & 6,DS,2008.0,Misc,Electronic Arts,0.11,0.12,-0.009999999999999995
Aero Elite: Combat Academy,PS2,2002.0,Simulation,Sega,0.07,0.08,-0.009999999999999995
The Wolf Among Us,XOne,2014.0,Adventure,Telltale Games,0.07,0.08,-0.009999999999999995
Disney's Planes,3DS,2013.0,Simulation,Disney Interactive Studios,0.07,0.08,-0.009999999999999995
Pillow Pets,DS,2011.0,Adventure,GameMill Entertainment,0.09,0.09999999999999999,-0.009999999999999995
Futurama,PS2,2003.0,Platform,SCi,0.07,0.08,-0.009999999999999995
Dokapon Kingdom,PS2,2007.0,Role-Playing,Sting,0.11,0.12,-0.009999999999999995
Every Extend Extra,PSP,2006.0,Shooter,Disney Interactive Studios,0.11,0.12,-0.009999999999999995
